Time, флаг остановленного двс, флаг холостого хода, флаг мощностное обогащение, флаг блокировки топлива, флаг зоны регулирования по дк, флаг попадания в зону детонации, флаг разрешения продувки адсорбера, флаг сохранения обучения по дк, признак наличия холостого хода в прошлом цикле вычислений, разрешение блокировки выхода из режима холостого хода, признак обнаружения детонации, текущее состояние ДК, режимная точка RPM-GBC 3D, температура ОЖ, состав смеси, RCO, Дроссель, обороты двс, обороты двс на ХХ, время цикла, желаемое рхх, текущее рхх, коэфицент коррекции времени впрыска, фаза впрыска, уоз, коррекция уоз 1ц, коррекция уоз 2ц, коррекция уоз 3ц, коррекция уоз 4ц, АЦП ДД, АЦП ДМРВ, АКБ, АЦП RCO, АЦП ДПДЗ, АЦП ДТОЖ, АЦП ДТВ, АЦП ДК, флаг готовности ДК, Флаг нагрева ДК, октан корректор, скорость авто, желаемые обороты хх, температура воздуха, Коэффициент коррекции GTC при обогащении, Коэффициент коррекции GTC при обеднении, Время впрыска, Массовый расход воздуха, Цикловой расход воздуха, Часовой расход топлива, DAD_RT, Т-Заряда, Коэф-т коррекции ЦН по ТЗ, Коррекция уоз по детонации, Обороты блокировки впрыска на лаунче, Мультипликативная коррекция топливоподачи, Коэффициент выбора тзаряда, Поправка цн по дросселю, поправка ЦН по давлению, Коррекция уоз по температуре(общая), AFR_WBL, Коррекция цн по управлению доп выводами по карте, JUFRXX, JUFRXX1, JUFRXX2, Коррекция времени впрыска по дельте рампа ресивер, dop_flag, tle_8_16, TURBO DYNAMICS, WGDC, Фаза, Коррекция уоз по доп топливу, TWAT_RT, RPM_RT, RPM_TRT_RT, Зона ПХХ, Коррекция уоз на лаунче, GBC_RT, GBC_DAD, GBC_DAD_FIN, PRESSURE J7ES, Обогащение по давлению, TARGET_BOOST, NOISE_HIP, AFR_LC, Давление в коллекторе, Ошибка оборотов
54.33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 51, 14.64, 0.09, 8, 2051, 2050, 2437, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.74, 13.67, 0.57, 0.72, 1.52, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 5.12, 48, 196, 4.28, 73, 37, 0.7890625, 0, 7600, 1, 0.49609375, 1, 1.109375, 12, 0.5, 1, 1000, 1250, 1890, 0.921875, 0, 79, 0, 0, 372, 0, 18, 65, 68, 0, 0, 95, 2130, 1181, 45, 0, 616.53, 45, 14.16, 0, 1
54.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 51, 14.64, 0.09, 8, 2043, 2040, 2447, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.66, 13.67, 0.57, 0.72, 1.52, 3.48, 0.45, 0, 1, 0, 17, 1000, 22, 0, 0, 5.15, 48, 198, 4.3, 73, 37, 0.7890625, 0, 7600, 1, 0.4921875, 1, 1.1171875, 12, 0.5, 1, 1000, 1250, 1890, 0.921875, 0, 79, 0, 0, 372, 0, 18, 65, 68, 0, 0, 95, 2130, 1189, 45, 0, 616.53, 45, 14.21, 0, 3
54.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 51, 14.64, 0.09, 9, 2081, 2080, 2402, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.72, 13.67, 0.57, 0.74, 1.52, 3.48, 0.45, 0, 1, 0, 17, 1000, 22, 0, 0, 5.05, 48, 194, 4.3, 73, 37, 0.7890625, 0, 7600, 1, 0.4921875, 1, 1.109375, 12, 0.5, 1, 1000, 1250, 1890, 0.91796875, 0, 79, 0, 0, 372, 0, 18, 66, 68, 0, 0, 93, 2102, 1165, 45, 0, 616.53, 45, 14.19, 0, 1
54.96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 51, 14.64, 0.09, 10, 2058, 2060, 2429, 37, 37, 1, 0, 20.5, 0, 0, 0, 0, 0, 0.64, 13.58, 0.57, 0.78, 1.5, 3.48, 0.45, 0, 1, 0, 17, 1000, 22, 0, 0, 4.88, 45, 186, 4.04, 66, 37, 0.7890625, 0, 7600, 1, 0.484375, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.91796875, 0, 79, 0, 0, 372, 0, 18, 65, 84, 0, 0, 89, 2029, 1117, 42, 0, 616.53, 45, 14.16, 0, -2
55.18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 51, 14.64, 0.09, 7, 2032, 2030, 2460, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.61, 13.76, 0.57, 0.68, 1.52, 3.48, 0.45, 0, 1, 0, 17, 1000, 22, 0, 0, 4.58, 42, 172, 3.76, 58, 37, 0.7890625, 0, 7600, 1, 0.4609375, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.9140625, 0, 79, 0, 0, 372, 0, 18, 65, 68, 0, 0, 81, 1884, 1037, 40, 0, 616.53, 45, 13.88, 0, 2
55.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 51, 14.64, 0.09, 7, 2009, 2010, 2488, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.59, 13.76, 0.57, 0.68, 1.52, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.61, 41, 174, 3.7, 54, 37, 0.7890625, 0, 7600, 1, 0.4609375, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.9140625, 0, 79, 0, 0, 372, 0, 18, 64, 68, 0, 0, 82, 1912, 1053, 40, 0, 616.53, 45, 13.85, 0, -1
55.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 51, 14.64, 0.09, 7, 1996, 2000, 2505, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.62, 13.67, 0.57, 0.66, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.64, 42, 175, 3.74, 62, 37, 0.7890625, 0, 7600, 1, 0.4609375, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.9140625, 0, 79, 0, 0, 372, 0, 18, 64, 68, 0, 0, 83, 1912, 1053, 41, 0, 616.53, 45, 13.91, 0, -4
55.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 51, 14.64, 0.09, 7, 1992, 1990, 2509, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.62, 13.67, 0.57, 0.66, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 21, 0, 0, 4.67, 42, 176, 3.76, 62, 37, 0.7890625, 0, 7600, 1, 0.4609375, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.9140625, 0, 79, 0, 0, 372, 0, 18, 64, 68, 0, 0, 83, 1927, 1061, 41, 0, 616.53, 45, 13.96, 0, 2
56.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 51, 14.64, 0.09, 7, 1959, 1960, 2552, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.62, 13.67, 0.57, 0.68, 1.48, 3.46, 0.45, 0, 1, 0, 16, 1000, 21, 0, 0, 4.64, 41, 175, 3.66, 59, 37, 0.7890625, 0, 7600, 1, 0.45703125, 1, 1.09375, 12, 0.5, 1, 1000, 1250, 1890, 0.9140625, 0, 79, 0, 0, 372, 0, 18, 62, 68, 0, 0, 83, 1927, 1053, 40, 0, 616.53, 45, 14.02, 0, -1
56.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1929, 1930, 2591, 37, 37, 1, 0, 19.5, 0, 0, 0, 0, 0, 0.62, 13.67, 0.57, 0.64, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.42, 38, 165, 3.4, 54, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.0859375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 61, 52, 0, 0, 77, 1836, 996, 39, 0, 616.53, 45, 13.91, 0, -1
56.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1931, 1940, 2589, 37, 37, 1, 0, 19.5, 0, 0, 0, 0, 0, 0.62, 13.67, 0.57, 0.64, 1.5, 3.48, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 4.39, 38, 164, 3.36, 54, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.0859375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 61, 52, 0, 0, 76, 1822, 989, 39, 0, 616.53, 45, 14.1, 0, -9
56.67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1947, 1950, 2567, 37, 37, 1, 0, 19.5, 0, 0, 0, 0, 0, 0.59, 13.67, 0.57, 0.64, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.41, 38, 164, 3.44, 58, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.09375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 62, 52, 0, 0, 76, 1808, 988, 40, 0, 616.53, 45, 14.11, 0, -3
56.88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1915, 1920, 2610, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.59, 13.76, 0.57, 0.64, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.38, 37, 163, 3.34, 47, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.0859375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 61, 52, 0, 0, 76, 1822, 989, 38, 0, 616.53, 45, 14.1, 0, -5
57.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1940, 1940, 2577, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.55, 13.67, 0.57, 0.64, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.39, 38, 164, 3.44, 51, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.0859375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 62, 52, 0, 0, 76, 1822, 989, 37, 0, 616.53, 45, 14.1, 0, 0
57.31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1961, 1960, 2549, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.61, 13.67, 0.57, 0.64, 1.5, 3.48, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.41, 38, 164, 3.44, 51, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.09375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 62, 52, 0, 0, 76, 1808, 988, 37, 0, 616.53, 45, 14.07, 0, 1
57.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1960, 1970, 2551, 37, 37, 1, 0, 19.5, 0, 0, 0, 0, 0, 0.61, 13.58, 0.57, 0.64, 1.48, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.39, 38, 164, 3.44, 58, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.09375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 62, 52, 0, 0, 76, 1808, 988, 40, 0, 616.53, 45, 14.07, 0, -10
57.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1964, 1970, 2545, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.61, 13.67, 0.57, 0.64, 1.48, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.35, 38, 162, 3.38, 54, 38, 0.78125, 0, 7600, 1, 0.44140625, 1, 1.09375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 62, 52, 0, 0, 75, 1779, 972, 39, 0, 616.53, 45, 13.92, 0, -6
57.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 1969, 1970, 2539, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.61, 13.67, 0.57, 0.64, 1.48, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 4.35, 38, 162, 3.38, 51, 38, 0.78125, 0, 7600, 1, 0.4453125, 1, 1.09375, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 62, 52, 0, 0, 75, 1779, 972, 37, 0, 616.53, 45, 13.91, 0, -1
58.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 2035, 2020, 2457, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.57, 13.76, 0.57, 0.64, 1.46, 3.46, 0.45, 0, 1, 0, 17, 1000, 22, 0, 0, 4.31, 38, 160, 3.48, 54, 38, 0.78125, 0, 7600, 1, 0.44921875, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 65, 52, 0, 0, 74, 1750, 963, 39, 0, 616.53, 45, 13.92, 0, 15
58.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 52, 14.64, 0.09, 6, 2048, 2050, 2441, 37, 37, 1, 0, 20.5, 0, 0, 0, 0, 0, 0.57, 13.58, 0.57, 0.62, 1.46, 3.46, 0.45, 0, 1, 0, 17, 1000, 22, 0, 0, 4.3, 39, 160, 3.48, 49, 38, 0.78125, 0, 7600, 1, 0.4453125, 1, 1.1015625, 12, 0.5, 1, 1000, 1250, 1890, 0.91015625, 0, 79, 0, 0, 372, 0, 18, 65, 52, 0, 0, 74, 1750, 963, 37, 0, 616.53, 45, 13.92, 0, -2
58.57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 52, 14.64, 0.09, 4, 1986, 1990, 2517, 37, 37, 1, 0, 20.5, 0, 0, 0, 0, 0, 0.47, 13.67, 0.57, 0.57, 1.46, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.67, 31, 131, 2.8, 26, 39, 0.78125, 0, 7600, 1, 0.40625, 1, 1.0625, 12, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 18, 64, 36, 0, 0, 57, 1463, 777, 31, 0, 616.53, 45, 13.54, 0, -4
58.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 52, 14.64, 0.09, 4, 1950, 1950, 2564, 37, 37, 1, 0, 20, 0, 0, 0, 0, 0, 0.41, 13.76, 0.57, 0.57, 1.48, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.45, 28, 121, 2.52, 26, 40, 0.7734375, 0, 7600, 1, 0.390625, 1, 1.046875, 12, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 18, 62, 36, 0, 0, 52, 1392, 728, 29, 0, 616.53, 45, 13.29, 0, 0
59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 53, 14.64, 0.09, 4, 1925, 1930, 2597, 36, 36, 1, 0, 19, 0, 0, 0, 0, 0, 0.45, 13.58, 0.57, 0.55, 1.43, 3.44, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.41, 27, 119, 2.42, 27, 41, 0.7734375, 0, 7600, 1, 0.390625, 1, 1.0390625, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 61, 36, 0, 0, 51, 1378, 715, 29, 0, 616.53, 45, 13.7, 0, -5
59.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 53, 14.64, 0.09, 4, 1903, 1900, 2627, 36, 36, 1, 0, 19, 0, 0, 0, 0, 0, 0.47, 13.67, 0.57, 0.57, 1.46, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.44, 27, 120, 2.44, 28, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.0390625, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 61, 36, 0, 0, 51, 1392, 723, 30, 0, 616.53, 45, 13.94, 0, 3
59.43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 53, 14.64, 0.09, 4, 1856, 1860, 2693, 34, 34, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.45, 13.76, 0.57, 0.57, 1.46, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.46, 27, 121, 2.38, 33, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.0390625, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 58, 36, 0, 0, 52, 1406, 730, 31, 0, 616.53, 45, 14.16, 0, -4
59.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 53, 14.64, 0.09, 4, 1836, 1830, 2722, 33, 33, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.51, 13.67, 0.57, 0.57, 1.46, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.56, 27, 126, 2.46, 29, 41, 0.7734375, 0, 7600, 1, 0.390625, 1, 1.046875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 58, 36, 0, 0, 54, 1448, 757, 30, 0, 616.53, 45, 14.13, 0, 6
59.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 53, 14.64, 0.09, 4, 1820, 1820, 2746, 33, 33, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.49, 13.67, 0.57, 0.57, 1.46, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.61, 28, 128, 2.52, 32, 41, 0.7734375, 0, 7600, 1, 0.390625, 1, 1.0546875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 19, 58, 36, 0, 0, 56, 1463, 771, 31, 0, 616.53, 45, 14.14, 0, 0
60.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 53, 14.64, 0.09, 4, 1820, 1820, 2747, 32, 32, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.47, 13.67, 0.57, 0.57, 1.46, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.56, 27, 126, 2.46, 29, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.046875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 58, 36, 0, 0, 54, 1448, 757, 30, 0, 616.53, 45, 14.08, 0, 0
60.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 53, 14.64, 0.09, 4, 1761, 1760, 2838, 32, 32, 1, 0, 18, 0, 0, 0, 0, 0, 0.49, 13.67, 0.57, 0.57, 1.45, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.59, 26, 127, 2.38, 37, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.046875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 54, 35, 0, 0, 55, 1463, 765, 33, 0, 616.53, 45, 14.02, 0, 1
60.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 53, 14.64, 0.09, 4, 1743, 1740, 2868, 32, 32, 1, 0, 18, 0, 0, 0, 0, 0, 0.49, 13.76, 0.57, 0.57, 1.45, 3.46, 0.45, 0, 1, 0, 14, 1000, 22, 0, 0, 3.64, 27, 130, 2.42, 40, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.046875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 54, 35, 0, 0, 57, 1491, 780, 34, 0, 616.53, 45, 14.16, 0, 3
60.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 53, 14.64, 0.09, 4, 1812, 1810, 2759, 32, 32, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.47, 13.76, 0.57, 0.57, 1.45, 3.46, 0.45, 0, 1, 0, 14, 1000, 22, 0, 0, 3.61, 28, 128, 2.46, 29, 41, 0.7734375, 0, 7600, 1, 0.390625, 1, 1.0546875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 19, 56, 36, 0, 0, 56, 1463, 771, 30, 0, 616.53, 45, 14.26, 0, 2
60.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 53, 14.64, 0.09, 4, 1757, 1760, 2845, 32, 32, 1, 0, 18, 0, 0, 0, 0, 0, 0.49, 13.67, 0.57, 0.57, 1.45, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.64, 27, 129, 2.42, 34, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.046875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 54, 35, 0, 0, 57, 1491, 780, 32, 0, 616.53, 45, 14.13, 0, -3
61.13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 53, 14.64, 0.09, 6, 1730, 1730, 2889, 32, 32, 1, 0, 18, 0, 0, 0, 0, 0, 0.51, 13.58, 0.57, 0.64, 1.43, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.72, 27, 133, 2.44, 37, 41, 0.7734375, 0, 7600, 1, 0.38671875, 1, 1.046875, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 372, 0, 19, 53, 51, 0, 0, 59, 1534, 802, 33, 0, 616.53, 45, 14.2, 0, 0
61.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 53, 14.64, 0.09, 5, 1758, 1760, 2844, 32, 32, 1, 0, 18, 0, 0, 0, 0, 0, 0.57, 13.67, 0.57, 0.61, 1.45, 3.46, 0.45, 0, 1, 0, 14, 1000, 22, 0, 0, 3.9, 29, 142, 2.66, 40, 41, 0.7734375, 0, 7600, 1, 0.40234375, 1, 1.0546875, 13, 0.5, 1, 1000, 1250, 1890, 0.90625, 0, 79, 0, 0, 372, 0, 19, 54, 51, 0, 0, 63, 1619, 853, 34, 0, 616.53, 45, 14.39, 0, -2
61.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 53, 14.64, 0.09, 5, 1814, 1810, 2756, 32, 32, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.51, 13.67, 0.57, 0.61, 1.45, 3.46, 0.45, 0, 1, 0, 14, 1000, 22, 0, 0, 3.87, 30, 140, 2.68, 40, 41, 0.7734375, 0, 7600, 1, 0.40625, 1, 1.0625, 13, 0.5, 1, 1000, 1250, 1890, 0.90625, 0, 79, 0, 0, 378, 0, 19, 56, 52, 0, 0, 63, 1590, 844, 34, 0, 616.53, 45, 14.48, 0, 4
61.77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 53, 14.64, 0.09, 5, 1881, 1880, 2658, 32, 32, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.49, 13.76, 0.57, 0.61, 1.43, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.78, 30, 137, 2.74, 40, 41, 0.7734375, 0, 7600, 1, 0.40234375, 1, 1.0625, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 19, 59, 52, 0, 0, 60, 1548, 822, 34, 0, 616.53, 45, 14.32, 0, 1
61.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 54, 14.64, 0.09, 5, 1897, 1900, 2635, 32, 32, 1, 0, 19, 0, 0, 0, 0, 0, 0.53, 13.67, 0.57, 0.61, 1.43, 3.46, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.71, 30, 133, 2.72, 37, 41, 0.7734375, 0, 7600, 1, 0.40234375, 1, 1.0625, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 19, 61, 52, 0, 0, 59, 1505, 799, 33, 0, 616.53, 45, 14.23, 0, -3
62.19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 54, 14.64, 0.09, 5, 1893, 1890, 2641, 32, 32, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.45, 13.67, 0.57, 0.61, 1.43, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.74, 30, 134, 2.68, 33, 41, 0.7734375, 0, 7600, 1, 0.3984375, 1, 1.0625, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 19, 59, 52, 0, 0, 59, 1519, 806, 31, 0, 616.53, 45, 14.14, 0, 3
62.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 54, 14.64, 0.09, 5, 1900, 1900, 2631, 33, 33, 1, 0, 19, 0, 0, 0, 0, 0, 0.49, 13.58, 0.57, 0.59, 1.39, 3.44, 0.45, 0, 1, 0, 15, 1000, 22, 0, 0, 3.77, 31, 136, 2.74, 37, 41, 0.7734375, 0, 7600, 1, 0.40234375, 1, 1.0703125, 13, 0.5, 1, 1000, 1250, 1890, 0.90234375, 0, 79, 0, 0, 378, 0, 19, 61, 52, 0, 0, 60, 1534, 820, 33, 0, 616.53, 45, 14.01, 0, 0
62.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 54, 14.64, 0.09, 5, 1854, 1850, 2696, 33, 33, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.55, 13.58, 0.57, 0.61, 1.41, 3.44, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.87, 31, 140, 2.76, 40, 41, 0.7734375, 0, 7600, 1, 0.40625, 1, 1.0625, 13, 0.5, 1, 1000, 1250, 1890, 0.90625, 0, 79, 0, 0, 378, 0, 19, 58, 52, 0, 0, 63, 1590, 844, 34, 0, 616.53, 45, 14.13, 0, 4
62.82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 54, 14.64, 0.09, 6, 1899, 1900, 2632, 33, 33, 1, 0, 18.5, 0, 0, 0, 0, 0, 0.55, 13.76, 0.57, 0.62, 1.43, 3.46, 0.45, 0, 1, 0, 16, 1000, 22, 0, 0, 3.9, 32, 141, 2.82, 40, 41, 0.7734375, 0, 7600, 1, 0.41015625, 1, 1.0703125, 13, 0.5, 1, 1000, 1250, 1890, 0.90625, 0, 79, 0, 0, 378, 0, 19, 59, 52, 0, 0, 63, 1590, 850, 34, 0, 616.53, 45, 14.05, 0, -1
